name:en_aa,name:en_var,type_var,unit,2013,2014
Karnataka,Investor pressure – PRI signatories,ind,score,0.00046,0.00044
Karnataka,Corporate energy efficiency initiatives,ind,score,0.01542,0.01399
Karnataka,Corporate emission reduction policies,ind,score,0.00382,0.00340
Karnataka,Capacity building – env. business training,ind,score,0.03750,0.03750
Karnataka,Capacity building – think tanks,ind,score,0.03750,0.03750
Maharashtra,Solar capacity,value,MW,254.77,356.00
Maharashtra,Wind capacity,value,MW,324.50,567.00
Maharashtra,Biomass & waste capacity,value,MW,25.85,67.00
Maharashtra,Geothermal capacity,value,MW,0.00,0.00
Maharashtra,Small hydro capacity,value,MW,161.16,161.00
Maharashtra,Large hydro capacity,value,MW,2320.00,2320.00
Maharashtra,Nuclear capacity,value,MW,0.00,0.00
Maharashtra,Coal capacity,value,MW,10050.00,13685.00
Maharashtra,Natural gas capacity,value,MW,0.00,0.00
Maharashtra,Oil & diesel capacity,value,MW,0.00,0.00
Maharashtra,Other fossil fuels capacity,value,MW,0.00,0.00
Maharashtra,All capacity,value,MW,13136.28,17156.00
Maharashtra,Clean energy installed capacity,value,MW,766.28,1151.00
Maharashtra,Growth rate of clean energy installed capacity,value,%,50.90,50.21
Maharashtra,Solar generation,value,GWh,121.80,553.90
Maharashtra,Wind generation,value,GWh,525.40,553.70
Maharashtra,Biomass & waste generation,value,GWh,16.73,47.00
Maharashtra,Geothermal generation,value,GWh,0.00,0.00
Maharashtra,Small hydro generation,value,GWh,255.00,351.00
Maharashtra,Large hydro generation,value,GWh,5774.23,6319.97
Maharashtra,Nuclear generation,value,GWh,0.00,0.00
Maharashtra,Coal generation,value,GWh,61517.28,65858.00
Maharashtra,Natural gas generation,value,GWh,0.00,0.00
Maharashtra,Oil & diesel generation,value,GWh,0.00,0.00
Maharashtra,Other fossil fuels generation,value,GWh,0.00,0.00
Maharashtra,All generation,value,GWh,68210.45,73683.57
Maharashtra,Clean energy electricity generation,value,GWh,918.93,1505.60
Maharashtra,Growth rate of clean energy electricity generation,value,%,11.40,63.84
Maharashtra,Biofuels production,value,bn litres,0.00,0.00
Maharashtra,Growth rate biofuels production,value,%,0.00,0.00
Maharashtra,Average retail electricity prices,value,USD/MWh,103.84,86.00
Maharashtra,Average residential electricity prices,value,USD/MWh,98.58,91.63
Maharashtra,Average commercial electricity prices,value,USD/MWh,112.02,103.82
Maharashtra,Average industrial electricity prices,value,USD/MWh,100.92,91.53
Maharashtra,Average electricity spot prices,value,USD/MWh,46.77,58.20
Maharashtra,Average kerosene prices,value,USD/litre,0.00,0.26
Maharashtra,Average diesel prices,value,USD/litre,0.00,0.92
Maharashtra,Power demand,value,MW,9804.00,10703.00
Maharashtra,Growth rate of power demand,value,%,9.59,9.17
Maharashtra,Electrification rate,value,%,75.30,75.30
Maharashtra,Population using solid fuels for cooking,value,%,0.00,0.00
Maharashtra,Clean energy investments,value,USDm,509.77,1645.33
Maharashtra,Growth rate of clean energy investments,value,%,96.14,158.20
Maharashtra,Asset finance investments,value,USDm,509.77,1645.33
Maharashtra,Corporate finance investments,value,USDm,0.00,0.00
Maharashtra,VC/PE investments,value,USDm,0.00,0.00
Maharashtra,"Loans, grants, grant programs",value,USDm,0.00,0.00
Maharashtra,Local investments,value,USDm,0.00,0.00
Maharashtra,Average cost of debt,value,%,10.29,10.25
Maharashtra,Swap rate,value,%,8.75,7.48
Maharashtra,Score,score,score,1.01250,1.28991
Maharashtra,Enabling framework,param,score,1.19139,1.68036
Maharashtra,Clean energy policies,ind,score,0.16605,0.25294
Maharashtra,Power sector structure,ind,score,0.14300,0.16091
Maharashtra,Distributed energy regulatory framework,ind,score,0.00000,0.00000
Maharashtra,Clean energy rural electrification,ind,score,0.04000,0.04000
Maharashtra,Energy access policies,ind,score,0.00000,0.00000
Maharashtra,Policy barriers,ind,score,0.00420,0.00190
Maharashtra,Clean energy installed capacity,ind,score,0.05139,0.04805
Maharashtra,Growth rate of installed capacity,ind,score,0.00016,0.02517
Maharashtra,Clean energy electricity generation,ind,score,0.01186,0.01210
Maharashtra,Growth rate of electricity generation,ind,score,0.03058,0.00000
Maharashtra,Biofuels production,ind,score,0.00000,0.00000
Maharashtra,Growth rate biofuels production,ind,score,0.00000,0.00000
Maharashtra,Average electricity spot prices,ind,score,0.01584,0.02126
Maharashtra,Average retail electricity prices,ind,score,0.01093,0.01802
Maharashtra,Average residential electricity prices,ind,score,0.00000,0.00000
Maharashtra,Average commercial electricity prices,ind,score,0.00000,0.00000
Maharashtra,Average industrial electricity prices,ind,score,0.00000,0.00000
Maharashtra,Average kerosene prices,ind,score,0.00000,0.00000
Maharashtra,Average diesel prices,ind,score,0.00000,0.00000
Maharashtra,Growth rate of power demand,ind,score,0.00000,0.08979
Maharashtra,Electrification rate,ind,score,0.00255,0.00200
Maharashtra,Population using solid fuels for cooking,ind,score,0.00000,0.00000
Maharashtra,Financing and Investments,param,score,0.64410,0.51669
Maharashtra,Clean energy investments,ind,score,0.07037,0.01907
Maharashtra,Growth rate of clean energy investments,ind,score,0.03016,0.04062
Maharashtra,Asset finance investments,ind,score,0.00000,0.00000
Maharashtra,Corporate finance investments,ind,score,0.00000,0.00000
Maharashtra,VC/PE investments,ind,score,0.00000,0.00000
Maharashtra,"Loans, grants, grant programs",ind,score,0.00000,0.00000
Maharashtra,Local investments,ind,score,0.00000,0.00000
Maharashtra,Number of Green MFI,ind,score,0.00000,0.00000
Maharashtra,Green micro-loans,ind,score,0.00000,0.00000
Maharashtra,Green micro-borrowers,ind,score,0.00000,0.00000
Maharashtra,Average cost of green micro debt,ind,score,0.00000,0.00000
Maharashtra,Average cost of debt,ind,score,0.05263,0.04418
Maharashtra,Swap rate,ind,score,0.04007,0.05114
Maharashtra,Value chains,param,score,1.10263,2.00329
Maharashtra,Financial institutions in clean energy,ind,score,0.03000,0.03750
Maharashtra,Value chains by clean energy sector,ind,score,0.08289,0.19737
Maharashtra,Distributed clean energy value chains by sector,ind,score,0.00000,0.00000
Maharashtra,Clean energy service providers,ind,score,0.05250,0.06563
Maharashtra,Distributed clean energy service providers,ind,score,0.00000,0.00000
Maharashtra,GHG management,param,score,1.18213,1.08176
Maharashtra,Carbon offsets historical activity,ind,score,0.03750,0.03750
Maharashtra,CDM risk,ind,score,0.02500,0.01250
Maharashtra,Carbon offsets future potential,ind,score,0.00000,0.00000
Maharashtra,GHG emissions reduction target,ind,score,0.00000,0.00000
Maharashtra,GHG country registry,ind,score,0.00000,0.00000
Maharashtra,GHG market-based instruments,ind,score,0.00000,0.00000
Maharashtra,PMR & NAMA,ind,score,0.01875,0.01875
Maharashtra,Voluntary GHG reporting by corporates,ind,score,0.00137,0.00069
Maharashtra,Investor pressure – PRI signatories,ind,score,0.00046,0.00044
Maharashtra,Corporate energy efficiency initiatives,ind,score,0.01542,0.01399
Maharashtra,Corporate emission reduction policies,ind,score,0.00382,0.00340
Maharashtra,Capacity building – env. business training,ind,score,0.03750,0.03750
Maharashtra,Capacity building – think tanks,ind,score,0.03750,0.03750
Madhya Pradesh,Solar capacity,value,MW,173.20,287.00
Madhya Pradesh,Wind capacity,value,MW,3450.00,4370.00
Madhya Pradesh,Biomass & waste capacity,value,MW,1252.90,1487.00
Madhya Pradesh,Geothermal capacity,value,MW,0.00,0.00
Madhya Pradesh,Small hydro capacity,value,MW,329.53,290.00
Madhya Pradesh,Large hydro capacity,value,MW,2853.00,2853.00
Madhya Pradesh,Nuclear capacity,value,MW,1400.00,1400.00
Madhya Pradesh,Coal capacity,value,MW,16101.00,19856.00
Madhya Pradesh,Natural gas capacity,value,MW,2819.10,3072.00
Madhya Pradesh,Oil & diesel capacity,value,MW,650.00,150.00
Madhya Pradesh,Other fossil fuels capacity,value,MW,0.00,0.00
Madhya Pradesh,All capacity,value,MW,29028.73,33765.00
Madhya Pradesh,Clean energy installed capacity,value,MW,5205.63,6434.00
Madhya Pradesh,Growth rate of clean energy installed capacity,value,%,13.46,23.60
Madhya Pradesh,Solar generation,value,GWh,258.00,342.00
Madhya Pradesh,Wind generation,value,GWh,5591.00,4822.00
Madhya Pradesh,Biomass & waste generation,value,GWh,1919.00,1954.00
Madhya Pradesh,Geothermal generation,value,GWh,0.00,0.00
Madhya Pradesh,Small hydro generation,value,GWh,873.89,759.00
Madhya Pradesh,Large hydro generation,value,GWh,5786.48,5888.00
Madhya Pradesh,Nuclear generation,value,GWh,9528.00,11084.00
Madhya Pradesh,Coal generation,value,GWh,85749.48,88702.00
Madhya Pradesh,Natural gas generation,value,GWh,10996.71,1995.00
Madhya Pradesh,Oil & diesel generation,value,GWh,3290.71,678.00
Madhya Pradesh,Other fossil fuels generation,value,GWh,0.00,0.00
Madhya Pradesh,All generation,value,GWh,123993.28,116224.00
Madhya Pradesh,Clean energy electricity generation,value,GWh,8641.89,7877.00
Madhya Pradesh,Growth rate of clean energy electricity generation,value,%,18.76,-8.85
Madhya Pradesh,Biofuels production,value,bn litres,0.00,0.00
Madhya Pradesh,Growth rate biofuels production,value,%,0.00,0.00
Madhya Pradesh,Average retail electricity prices,value,USD/MWh,97.28,102.72
Madhya Pradesh,Average residential electricity prices,value,USD/MWh,72.47,85.62
Madhya Pradesh,Average commercial electricity prices,value,USD/MWh,134.31,143.48
Madhya Pradesh,Average industrial electricity prices,value,USD/MWh,85.06,123.57
Madhya Pradesh,Average electricity spot prices,value,USD/MWh,46.77,58.20
Madhya Pradesh,Average kerosene prices,value,USD/litre,0.00,0.26
Madhya Pradesh,Average diesel prices,value,USD/litre,0.00,0.95
Madhya Pradesh,Power demand,value,MW,17541.00,21414.00
Madhya Pradesh,Growth rate of power demand,value,%,-2.19,22.08
Madhya Pradesh,Electrification rate,value,%,75.30,100.00
Madhya Pradesh,Population using solid fuels for cooking,value,%,0.00,0.00
Madhya Pradesh,Clean energy investments,value,USDm,1330.84,950.46
Madhya Pradesh,Growth rate of clean energy investments,value,%,33.83,18.05
Madhya Pradesh,Asset finance investments,value,USDm,1330.84,950.46
Madhya Pradesh,Corporate finance investments,value,USDm,0.00,0.00
Madhya Pradesh,VC/PE investments,value,USDm,0.00,0.00
Madhya Pradesh,"Loans, grants, grant programs",value,USDm,0.00,0.00
Madhya Pradesh,Local investments,value,USDm,0.00,0.00
Madhya Pradesh,Average cost of debt,value,%,10.29,10.25
Madhya Pradesh,Swap rate,value,%,8.75,7.48
Madhya Pradesh,Score,score,score,0.81287,1.31454
Madhya Pradesh,Enabling framework,param,score,0.96097,1.58311
Madhya Pradesh,Clean energy policies,ind,score,0.16605,0.25294
Madhya Pradesh,Power sector structure,ind,score,0.08383,0.11989
Madhya Pradesh,Distributed energy regulatory framework,ind,score,0.00000,0.00000
Madhya Pradesh,Clean energy rural electrification,ind,score,0.04000,0.04000
Madhya Pradesh,Energy access policies,ind,score,0.00000,0.00000
Madhya Pradesh,Policy barriers,ind,score,0.00420,0.00190
Madhya Pradesh,Clean energy installed capacity,ind,score,0.01505,0.01692
Madhya Pradesh,Growth rate of installed capacity,ind,score,0.00070,0.05355
Madhya Pradesh,Clean energy electricity generation,ind,score,0.00229,0.00365
Madhya Pradesh,Growth rate of electricity generation,ind,score,0.01858,0.06810
Madhya Pradesh,Biofuels production,ind,score,0.00000,0.00000
Madhya Pradesh,Growth rate biofuels production,ind,score,0.00000,0.00000
Madhya Pradesh,Average electricity spot prices,ind,score,0.01584,0.02126
Madhya Pradesh,Average retail electricity prices,ind,score,0.01167,0.01509
Madhya Pradesh,Average residential electricity prices,ind,score,0.00000,0.00000
Madhya Pradesh,Average commercial electricity prices,ind,score,0.00000,0.00000
Madhya Pradesh,Average industrial electricity prices,ind,score,0.00000,0.00000
Madhya Pradesh,Average kerosene prices,ind,score,0.00000,0.00000
Madhya Pradesh,Average diesel prices,ind,score,0.00000,0.00000
Madhya Pradesh,Growth rate of power demand,ind,score,0.02362,0.03729
Madhya Pradesh,Electrification rate,ind,score,0.00255,0.00266
Madhya Pradesh,Population using solid fuels for cooking,ind,score,0.00000,0.00000
Madhya Pradesh,Financing and Investments,param,score,0.76396,1.53658
Madhya Pradesh,Clean energy investments,ind,score,0.04034,0.02816
Madhya Pradesh,Growth rate of clean energy investments,ind,score,0.09614,0.33750
Madhya Pradesh,Asset finance investments,ind,score,0.00000,0.00000
Madhya Pradesh,Corporate finance investments,ind,score,0.00000,0.00000
Madhya Pradesh,VC/PE investments,ind,score,0.00000,0.00000
Madhya Pradesh,"Loans, grants, grant programs",ind,score,0.00000,0.00000
Madhya Pradesh,Local investments,ind,score,0.00000,0.00000
Madhya Pradesh,Number of Green MFI,ind,score,0.00000,0.00000
Madhya Pradesh,Green micro-loans,ind,score,0.00000,0.00000
Madhya Pradesh,Green micro-borrowers,ind,score,0.00000,0.00000
Madhya Pradesh,Average cost of green micro debt,ind,score,0.00000,0.00000
Madhya Pradesh,Average cost of debt,ind,score,0.05263,0.04418
Madhya Pradesh,Swap rate,ind,score,0.04007,0.05114
Madhya Pradesh,Value chains,param,score,0.56316,0.72039
Madhya Pradesh,Financial institutions in clean energy,ind,score,0.00000,0.00000
Madhya Pradesh,Value chains by clean energy sector,ind,score,0.03947,0.09868
Madhya Pradesh,Distributed clean energy value chains by sector,ind,score,0.03750,0.00000
Madhya Pradesh,Clean energy service providers,ind,score,0.00750,0.00938
Madhya Pradesh,Distributed clean energy service providers,ind,score,0.00000,0.00000
Madhya Pradesh,GHG management,param,score,0.76546,0.74842
Madhya Pradesh,Carbon offsets historical activity,ind,score,0.00000,0.00000
Madhya Pradesh,CDM risk,ind,score,0.03750,0.03750
Madhya Pradesh,Carbon offsets future potential,ind,score,0.00000,0.00000
Madhya Pradesh,GHG emissions reduction target,ind,score,0.00000,0.00000
Madhya Pradesh,GHG country registry,ind,score,0.00000,0.00000
Madhya Pradesh,GHG market-based instruments,ind,score,0.00000,0.00000
Madhya Pradesh,PMR & NAMA,ind,score,0.01875,0.01875
Madhya Pradesh,Voluntary GHG reporting by corporates,ind,score,0.00137,0.00069
Madhya Pradesh,Investor pressure – PRI signatories,ind,score,0.00046,0.00044
Madhya Pradesh,Corporate energy efficiency initiatives,ind,score,0.01542,0.01399
Madhya Pradesh,Corporate emission reduction policies,ind,score,0.00382,0.00340
Madhya Pradesh,Capacity building – env. business training,ind,score,0.03750,0.03750
Madhya Pradesh,Capacity building – think tanks,ind,score,0.00000,0.00000
Punjab,Solar capacity,value,MW,10.50,59.00
Punjab,Wind capacity,value,MW,0.00,0.00
Punjab,Biomass & waste capacity,value,MW,445.09,474.00
Punjab,Geothermal capacity,value,MW,0.00,0.00
Punjab,Small hydro capacity,value,MW,154.50,135.00
Punjab,Large hydro capacity,value,MW,1297.65,1051.00
Punjab,Nuclear capacity,value,MW,0.00,0.00
Punjab,Coal capacity,value,MW,2620.00,4680.00
Punjab,Natural gas capacity,value,MW,0.00,0.00
Punjab,Oil & diesel capacity,value,MW,0.00,0.00
Punjab,Other fossil fuels capacity,value,MW,0.00,0.00
Punjab,All capacity,value,MW,4527.74,6399.00
Punjab,Clean energy installed capacity,value,MW,610.09,668.00
Punjab,Growth rate of clean energy installed capacity,value,%,9.71,9.49
Punjab,Solar generation,value,GWh,18.32,86.20
Punjab,Wind generation,value,GWh,0.00,0.00
Punjab,Biomass & waste generation,value,GWh,133.18,152.00
Punjab,Geothermal generation,value,GWh,0.00,0.00
Punjab,Small hydro generation,value,GWh,187.93,0.00
Punjab,Large hydro generation,value,GWh,4404.68,4203.00
Punjab,Nuclear generation,value,GWh,0.00,0.00
Punjab,Coal generation,value,GWh,16286.13,19527.00
Punjab,Natural gas generation,value,GWh,0.00,0.00
Punjab,Oil & diesel generation,value,GWh,0.00,0.00
Punjab,Other fossil fuels generation,value,GWh,0.00,0.00
Punjab,All generation,value,GWh,21030.23,23968.20
Punjab,Clean energy electricity generation,value,GWh,339.43,238.20
Punjab,Growth rate of clean energy electricity generation,value,%,-18.48,-29.82
Punjab,Biofuels production,value,bn litres,0.00,0.00
Punjab,Growth rate biofuels production,value,%,0.00,0.00
Punjab,Average retail electricity prices,value,USD/MWh,104.17,93.01
Punjab,Average residential electricity prices,value,USD/MWh,94.06,87.18
Punjab,Average commercial electricity prices,value,USD/MWh,112.37,104.15
Punjab,Average industrial electricity prices,value,USD/MWh,106.08,122.49
Punjab,Average electricity spot prices,value,USD/MWh,46.77,58.20
Punjab,Average kerosene prices,value,USD/litre,0.00,0.26
Punjab,Average diesel prices,value,USD/litre,0.00,0.83
Punjab,Power demand,value,MW,10089.00,12000.00
Punjab,Growth rate of power demand,value,%,-12.42,18.94
Punjab,Electrification rate,value,%,75.30,75.30
Punjab,Population using solid fuels for cooking,value,%,0.00,0.00
Punjab,Clean energy investments,value,USDm,2.41,126.25
Punjab,Growth rate of clean energy investments,value,%,0.38,19.71
Punjab,Asset finance investments,value,USDm,2.41,126.25
Punjab,Corporate finance investments,value,USDm,0.00,0.00
Punjab,VC/PE investments,value,USDm,0.00,0.00
Punjab,"Loans, grants, grant programs",value,USDm,0.00,0.00
Punjab,Local investments,value,USDm,0.00,0.00
Punjab,Average cost of debt,value,%,10.29,10.25
Punjab,Swap rate,value,%,8.75,7.48
Punjab,Score,score,score,0.86430,1.08276
Punjab,Enabling framework,param,score,0.94453,1.44136
Punjab,Clean energy policies,ind,score,0.16605,0.25294
Punjab,Power sector structure,ind,score,0.09600,0.12622
Punjab,Distributed energy regulatory framework,ind,score,0.00000,0.00000
Punjab,Clean energy rural electrification,ind,score,0.04000,0.04000
Punjab,Energy access policies,ind,score,0.00000,0.00000
Punjab,Policy barriers,ind,score,0.00420,0.00190
Punjab,Clean energy installed capacity,ind,score,0.03862,0.02633
Punjab,Growth rate of installed capacity,ind,score,0.00011,0.01012
Punjab,Clean energy electricity generation,ind,score,0.00275,0.00177
Punjab,Growth rate of electricity generation,ind,score,0.00000,0.00000
Punjab,Biofuels production,ind,score,0.00000,0.00000
Punjab,Growth rate biofuels production,ind,score,0.00000,0.00000
Punjab,Average electricity spot prices,ind,score,0.01584,0.02126
Punjab,Average retail electricity prices,ind,score,0.01170,0.01632
Punjab,Average residential electricity prices,ind,score,0.00000,0.00000
Punjab,Average commercial electricity prices,ind,score,0.00000,0.00000
Punjab,Average industrial electricity prices,ind,score,0.00000,0.00000
Punjab,Average kerosene prices,ind,score,0.00000,0.00000
Punjab,Average diesel prices,ind,score,0.00000,0.00000
Punjab,Growth rate of power demand,ind,score,0.00000,0.07703
Punjab,Electrification rate,ind,score,0.00255,0.00266
Punjab,Population using solid fuels for cooking,ind,score,0.00000,0.00000
Punjab,Financing and Investments,param,score,0.67748,0.50341
Punjab,Clean energy investments,ind,score,0.11054,0.01136
Punjab,Growth rate of clean energy investments,ind,score,0.00000,0.04435
Punjab,Asset finance investments,ind,score,0.00000,0.00000
Punjab,Corporate finance investments,ind,score,0.00000,0.00000
Punjab,VC/PE investments,ind,score,0.00000,0.00000
Punjab,"Loans, grants, grant programs",ind,score,0.00000,0.00000
Punjab,Local investments,ind,score,0.00000,0.00000
Punjab,Number of Green MFI,ind,score,0.00000,0.00000
Punjab,Green micro-loans,ind,score,0.00000,0.00000
Punjab,Green micro-borrowers,ind,score,0.00000,0.00000
Punjab,Average cost of green micro debt,ind,score,0.00000,0.00000
Punjab,Average cost of debt,ind,score,0.05263,0.04418
Punjab,Swap rate,ind,score,0.04007,0.05114
Punjab,Value chains,param,score,0.53947,1.03618
Punjab,Financial institutions in clean energy,ind,score,0.03000,0.03750
Punjab,Value chains by clean energy sector,ind,score,0.04342,0.10855
Punjab,Distributed clean energy value chains by sector,ind,score,0.00000,0.00000
Punjab,Clean energy service providers,ind,score,0.00750,0.00938
Punjab,Distributed clean energy service providers,ind,score,0.00000,0.00000
Punjab,GHG management,param,score,1.34879,1.33176
Punjab,Carbon offsets historical activity,ind,score,0.07500,0.07500
Punjab,CDM risk,ind,score,0.05000,0.05000
Punjab,Carbon offsets future potential,ind,score,0.00000,0.00000
Punjab,GHG emissions reduction target,ind,score,0.00000,0.00000
Punjab,GHG country registry,ind,score,0.00000,0.00000
Punjab,GHG market-based instruments,ind,score,0.00000,0.00000
Punjab,PMR & NAMA,ind,score,0.01875,0.01875
Punjab,Voluntary GHG reporting by corporates,ind,score,0.00137,0.00069
Punjab,Investor pressure – PRI signatories,ind,score,0.00046,0.00044
Punjab,Corporate energy efficiency initiatives,ind,score,0.01542,0.01399
Punjab,Corporate emission reduction policies,ind,score,0.00382,0.00340
Punjab,Capacity building – env. business training,ind,score,0.03750,0.03750
Punjab,Capacity building – think tanks,ind,score,0.00000,0.00000
Rajasthan,Solar capacity,value,MW,670.50,856.00
Rajasthan,Wind capacity,value,MW,2729.65,3053.00
Rajasthan,Biomass & waste capacity,value,MW,114.30,114.00
Rajasthan,Geothermal capacity,value,MW,0.00,0.00
Rajasthan,Small hydro capacity,value,MW,23.85,24.00
Rajasthan,Large hydro capacity,value,MW,411.00,411.00
Rajasthan,Nuclear capacity,value,MW,1180.00,1180.00
Rajasthan,Coal capacity,value,MW,5730.00,6217.00
Rajasthan,Natural gas capacity,value,MW,969.80,1023.00
Rajasthan,Oil & diesel capacity,value,MW,0.00,0.00
Rajasthan,Other fossil fuels capacity,value,MW,0.00,0.00
Rajasthan,All capacity,value,MW,11829.10,12878.00
Rajasthan,Clean energy installed capacity,value,MW,3538.30,4047.00
Rajasthan,Growth rate of clean energy installed capacity,value,%,35.47,14.38
Rajasthan,Solar generation,value,GWh,361.25,359.00
Rajasthan,Wind generation,value,GWh,3037.71,3686.00
Rajasthan,Biomass & waste generation,value,GWh,222.44,287.00
Rajasthan,Geothermal generation,value,GWh,0.00,0.00
Rajasthan,Small hydro generation,value,GWh,15.73,12.00
Rajasthan,Large hydro generation,value,GWh,789.06,797.00
Rajasthan,Nuclear generation,value,GWh,6217.50,8119.00
Rajasthan,Coal generation,value,GWh,34742.68,40854.00
Rajasthan,Natural gas generation,value,GWh,5402.90,3853.00
Rajasthan,Oil & diesel generation,value,GWh,0.00,0.00
Rajasthan,Other fossil fuels generation,value,GWh,0.00,0.00
Rajasthan,All generation,value,GWh,50789.27,57967.00
Rajasthan,Clean energy electricity generation,value,GWh,3637.12,4344.00
Rajasthan,Growth rate of clean energy electricity generation,value,%,7.73,19.43
Rajasthan,Biofuels production,value,bn litres,0.00,0.00
Rajasthan,Growth rate biofuels production,value,%,0.00,0.00
Rajasthan,Average retail electricity prices,value,USD/MWh,102.23,95.22
Rajasthan,Average residential electricity prices,value,USD/MWh,90.80,98.07
Rajasthan,Average commercial electricity prices,value,USD/MWh,118.86,120.74
Rajasthan,Average industrial electricity prices,value,USD/MWh,97.03,103.85
Rajasthan,Average electricity spot prices,value,USD/MWh,46.77,58.20
Rajasthan,Average kerosene prices,value,USD/litre,0.00,0.26
Rajasthan,Average diesel prices,value,USD/litre,0.00,0.88
Rajasthan,Power demand,value,MW,9300.00,11000.00
Rajasthan,Growth rate of power demand,value,%,4.03,18.28
Rajasthan,Electrification rate,value,%,75.30,97.60
Rajasthan,Population using solid fuels for cooking,value,%,0.00,0.00
Rajasthan,Clean energy investments,value,USDm,841.36,1467.15
Rajasthan,Growth rate of clean energy investments,value,%,15.13,22.92
Rajasthan,Asset finance investments,value,USDm,841.36,1467.15
Rajasthan,Corporate finance investments,value,USDm,0.00,0.00
Rajasthan,VC/PE investments,value,USDm,0.00,0.00
Rajasthan,"Loans, grants, grant programs",value,USDm,0.00,0.00
Rajasthan,Local investments,value,USDm,0.00,0.00
Rajasthan,Average cost of debt,value,%,10.29,10.25
Rajasthan,Swap rate,value,%,8.75,7.48
Rajasthan,Score,score,score,1.15433,1.28069
Rajasthan,Enabling framework,param,score,1.07885,1.64171
Rajasthan,Clean energy policies,ind,score,0.16605,0.25294
Rajasthan,Power sector structure,ind,score,0.08050,0.11880
Rajasthan,Distributed energy regulatory framework,ind,score,0.00000,0.00000
Rajasthan,Clean energy rural electrification,ind,score,0.04000,0.04000
Rajasthan,Energy access policies,ind,score,0.00000,0.00000
Rajasthan,Policy barriers,ind,score,0.00420,0.00190
Rajasthan,Clean energy installed capacity,ind,score,0.08572,0.07925
Rajasthan,Growth rate of installed capacity,ind,score,0.00041,0.01534
Rajasthan,Clean energy electricity generation,ind,score,0.01218,0.01338
Rajasthan,Growth rate of electricity generation,ind,score,0.01260,0.02073
Rajasthan,Biofuels production,ind,score,0.00000,0.00000
Rajasthan,Growth rate biofuels production,ind,score,0.00000,0.00000
Rajasthan,Average electricity spot prices,ind,score,0.01584,0.02126
Rajasthan,Average retail electricity prices,ind,score,0.01149,0.01671
Rajasthan,Average residential electricity prices,ind,score,0.00000,0.00000
Rajasthan,Average commercial electricity prices,ind,score,0.00000,0.00000
Rajasthan,Average industrial electricity prices,ind,score,0.00000,0.00000
Rajasthan,Average kerosene prices,ind,score,0.00000,0.00000
Rajasthan,Average diesel prices,ind,score,0.00000,0.00000
Rajasthan,Growth rate of power demand,ind,score,0.00000,0.07434
Rajasthan,Electrification rate,ind,score,0.00255,0.00205
Rajasthan,Population using solid fuels for cooking,ind,score,0.00000,0.00000
Rajasthan,Financing and Investments,param,score,1.28666,0.73103
Rajasthan,Clean energy investments,ind,score,0.27451,0.07242
Rajasthan,Growth rate of clean energy investments,ind,score,0.01878,0.05158
Rajasthan,Asset finance investments,ind,score,0.00000,0.00000
Rajasthan,Corporate finance investments,ind,score,0.00000,0.00000
Rajasthan,VC/PE investments,ind,score,0.00000,0.00000
Rajasthan,"Loans, grants, grant programs",ind,score,0.00000,0.00000
Rajasthan,Local investments,ind,score,0.00000,0.00000
Rajasthan,Number of Green MFI,ind,score,0.00000,0.00000
Rajasthan,Green micro-loans,ind,score,0.00000,0.00000
Rajasthan,Green micro-borrowers,ind,score,0.00000,0.00000
Rajasthan,Average cost of green micro debt,ind,score,0.00000,0.00000
Rajasthan,Average cost of debt,ind,score,0.05263,0.04418
Rajasthan,Swap rate,ind,score,0.04007,0.05114
Rajasthan,Value chains,param,score,0.81316,1.03289
Rajasthan,Financial institutions in clean energy,ind,score,0.03000,0.03750
Rajasthan,Value chains by clean energy sector,ind,score,0.03947,0.09868
Rajasthan,Distributed clean energy value chains by sector,ind,score,0.03750,0.00000
Rajasthan,Clean energy service providers,ind,score,0.01500,0.01875
Rajasthan,Distributed clean energy service providers,ind,score,0.00000,0.00000
Rajasthan,GHG management,param,score,1.43213,1.66509
Rajasthan,Carbon offsets historical activity,ind,score,0.07500,0.11250
Rajasthan,CDM risk,ind,score,0.06250,0.06250
Rajasthan,Carbon offsets future potential,ind,score,0.00000,0.00000
Rajasthan,GHG emissions reduction target,ind,score,0.00000,0.00000
Rajasthan,GHG country registry,ind,score,0.00000,0.00000
Rajasthan,GHG market-based instruments,ind,score,0.00000,0.00000
Rajasthan,PMR & NAMA,ind,score,0.01875,0.01875
Rajasthan,Voluntary GHG reporting by corporates,ind,score,0.00137,0.00069
Rajasthan,Investor pressure – PRI signatories,ind,score,0.00046,0.00044
Rajasthan,Corporate energy efficiency initiatives,ind,score,0.01542,0.01399
Rajasthan,Corporate emission reduction policies,ind,score,0.00382,0.00340
Rajasthan,Capacity building – env. business training,ind,score,0.03750,0.03750
Rajasthan,Capacity building – think tanks,ind,score,0.00000,0.00000
Tamil Nadu,Solar capacity,value,MW,39.12,143.00
Tamil Nadu,Wind capacity,value,MW,7230.46,7439.00
Tamil Nadu,Biomass & waste capacity,value,MW,836.80,869.00
Tamil Nadu,Geothermal capacity,value,MW,0.00,0.00
Tamil Nadu,Small hydro capacity,value,MW,316.05,359.00
Tamil Nadu,Large hydro capacity,value,MW,1929.20,1929.00
Tamil Nadu,Nuclear capacity,value,MW,440.00,1440.00
Tamil Nadu,Coal capacity,value,MW,8560.00,10160.00
Tamil Nadu,Natural gas capacity,value,MW,897.30,1016.00
